"gene_name"	"refseq"	"other"	"new_name"	"tot_umis"
"SPATA24"	"SPATA24"	""	"SPATA24"	2946
"SPATA25"	"SPATA25"	""	"SPATA25"	20
"SPATA3"	"SPATA3"	""	"SPATA3"	427
"SPATA31C2"	"SPATA31C2"	""	"SPATA31C2"	17
"SPATA31D5P"	""	"SPATA31D5P_hg19"	"SPATA31D5P_hg19"	0
"SPATA32"	"SPATA32"	""	"SPATA32"	28
"SPATA4"	"SPATA4"	""	"SPATA4"	136
"SPATA5"	"SPATA5"	""	"SPATA5"	5130
"SPATA5L1"	"SPATA5L1"	""	"SPATA5L1"	14537
"SPATA6"	"SPATA6"	""	"SPATA6"	4568
"SPATA6L"	"SPATA6L"	""	"SPATA6L"	992
"SPATA7"	"SPATA7"	""	"SPATA7"	7958
"SPATA8-AS1"	""	"SPATA8-AS1_hg19"	"SPATA8-AS1_hg19"	0
"SPATA9"	"SPATA9"	""	"SPATA9"	154
"SPATC1"	"SPATC1"	""	"SPATC1"	65
"SPATC1L"	"SPATC1L"	""	"SPATC1L"	6
"SPATS1"	"SPATS1"	""	"SPATS1"	315
"SPATS2"	"SPATS2"	""	"SPATS2"	47695
"SPATS2.L"	""	"SPATS2.L_other"	"SPATS2.L_other"	4
"SPATS2L"	"SPATS2L"	""	"SPATS2L"	17239
"SPBC1778.07"	""	"SPBC1778.07_other"	"SPBC1778.07_other"	0
"SPC24"	""	"SPC24_mm9"	"SPC24_mm9"	65
"SPC25"	"SPC25"	""	"SPC25"	5815
"SPCS1"	"SPCS1"	""	"SPCS1"	168462
"SPCS1.L"	""	"SPCS1.L_other"	"SPCS1.L_other"	0
"SPCS2"	"SPCS2"	""	"SPCS2"	36412
"SPCS3"	"SPCS3"	""	"SPCS3"	84684
"SPDEF"	"SPDEF"	""	"SPDEF"	420
"SPDL1"	"SPDL1"	""	"SPDL1"	16811
"SPDYA"	"SPDYA"	""	"SPDYA"	271
"SPDYC"	"SPDYC"	""	"SPDYC"	902
"SPDYC.L"	""	"SPDYC.L_other"	"SPDYC.L_other"	17
"SPECC1"	"SPECC1"	""	"SPECC1"	4474
"SPECC1L"	"SPECC1L"	""	"SPECC1L"	16260
"SPEF1"	"SPEF1"	""	"SPEF1"	475
"SPEF2"	"SPEF2"	""	"SPEF2"	314
"SPEG"	"SPEG"	""	"SPEG"	30
"SPEM1"	"SPEM1"	""	"SPEM1"	249
"SPEN"	"SPEN"	""	"SPEN"	48602
"SPERT"	"SPERT"	""	"SPERT"	1
"SPESP1"	"SPESP1"	""	"SPESP1"	21
"SPG11"	"SPG11"	""	"SPG11"	5641
"SPG20"	"SPG20"	""	"SPG20"	27011
"SPG21"	"SPG21"	""	"SPG21"	25269
"SPG7"	"SPG7"	""	"SPG7"	15310
"SPHK1"	"SPHK1"	""	"SPHK1"	843
"SPHK2"	"SPHK2"	""	"SPHK2"	15
"SPHKAP"	"SPHKAP"	""	"SPHKAP"	212
"SPI1"	"SPI1"	""	"SPI1"	149
"SPIB"	"SPIB"	""	"SPIB"	31
"SPIC"	"SPIC"	""	"SPIC"	0
"SPICE1"	"SPICE1"	""	"SPICE1"	10099
"SPIDR"	"SPIDR"	""	"SPIDR"	2503
"SPIN1"	"SPIN1"	""	"SPIN1"	51981
"SPIN3"	"SPIN3"	""	"SPIN3"	661
"SPIN4"	"SPIN4"	""	"SPIN4"	1080
"SPINK1"	"SPINK1"	""	"SPINK1"	2168
"SPINK13"	""	"SPINK13_mm9"	"SPINK13_mm9"	0
"SPINK14"	"SPINK14"	""	"SPINK14"	0
"SPINK2"	"SPINK2"	""	"SPINK2"	7198
"SPINK4"	"SPINK4"	""	"SPINK4"	203
"SPINK5"	"SPINK5"	""	"SPINK5"	203
"SPINK7"	"SPINK7"	""	"SPINK7"	0
"SPINK8"	"SPINK8"	""	"SPINK8"	225
"SPINK9"	"SPINK9"	""	"SPINK9"	0
"SPINT1"	"SPINT1"	""	"SPINT1"	14813
"SPINT2"	"SPINT2"	""	"SPINT2"	173850
"SPINT4"	"SPINT4"	""	"SPINT4"	3
"SPIRE1"	"SPIRE1"	""	"SPIRE1"	13947
"SPIRE1A"	""	"SPIRE1A_other"	"SPIRE1A_other"	1
"SPIRE2"	"SPIRE2"	""	"SPIRE2"	4883
"SPN"	"SPN"	""	"SPN"	312
"SPNS1"	"SPNS1"	""	"SPNS1"	2005
"SPNS2"	"SPNS2"	""	"SPNS2"	2674
"SPNS3"	"SPNS3"	""	"SPNS3"	114
"SPO11"	"SPO11"	""	"SPO11"	6
"SPOCD1"	"SPOCD1"	""	"SPOCD1"	22
"SPOCK1"	"SPOCK1"	""	"SPOCK1"	910
"SPOCK2"	"SPOCK2"	""	"SPOCK2"	1345
"SPOCK3"	"SPOCK3"	""	"SPOCK3"	747
"SPON1"	"SPON1"	""	"SPON1"	8685
"SPON1A"	""	"SPON1A_other"	"SPON1A_other"	0
"SPON1B"	""	"SPON1B_other"	"SPON1B_other"	0
"SPOP"	"SPOP"	""	"SPOP"	19497
"SPOP-1"	""	"SPOP-1_other"	"SPOP-1_other"	93
"SPOPL"	"SPOPL"	""	"SPOPL"	7561
"SPOPL.L;TDPOZ3"	""	"SPOPL.L_other;TDPOZ3_mm9"	"TDPOZ3_mm9"	9
"SPP1"	"SPP1"	""	"SPP1"	40
"SPP2"	"SPP2"	""	"SPP2"	2
"SPPL2A"	"SPPL2A"	""	"SPPL2A"	18944
"SPPL2B;SPPL2B.S"	""	"SPPL2B_other;SPPL2B.S_other"	NA	0
"SPPL2C"	"SPPL2C"	""	"SPPL2C"	0
"SPPL3"	"SPPL3"	""	"SPPL3"	1386
"SPR"	"SPR"	""	"SPR"	5468
"SPR2H"	""	"SPR2H_other"	"SPR2H_other"	0
"SPRED1"	"SPRED1"	""	"SPRED1"	14459
"SPRED1.L"	""	"SPRED1.L_other"	"SPRED1.L_other"	0
"SPRED2"	"SPRED2"	""	"SPRED2"	30979
"SPRED3"	"SPRED3"	""	"SPRED3"	1908
"SPRING1"	""	"SPRING1_hg19"	"SPRING1_hg19"	35
"SPRN"	"SPRN"	""	"SPRN"	46
"SPRR1B"	""	"SPRR1B_other"	"SPRR1B_other"	0
"SPRR3"	"SPRR3"	""	"SPRR3"	11
"SPRR4"	"SPRR4"	""	"SPRR4"	0
"SPRTN"	"SPRTN"	""	"SPRTN"	21117
"SPRY1"	"SPRY1"	""	"SPRY1"	15244
"SPRY2"	"SPRY2"	""	"SPRY2"	44805
"SPRY3"	"SPRY3"	""	"SPRY3"	378
"SPRY4"	"SPRY4"	""	"SPRY4"	19918
"SPRY4-AS1"	""	"SPRY4-AS1_hg19"	"SPRY4-AS1_hg19"	0
"SPRY4-IT1"	""	"SPRY4-IT1_hg19"	"SPRY4-IT1_hg19"	1
"SPRYD3"	"SPRYD3"	""	"SPRYD3"	5059
"SPRYD4"	"SPRYD4"	""	"SPRYD4"	23821
"SPRYD7"	"SPRYD7"	""	"SPRYD7"	8232
"SPSB1"	"SPSB1"	""	"SPSB1"	697
"SPSB2"	"SPSB2"	""	"SPSB2"	6041
"SPSB4"	"SPSB4"	""	"SPSB4"	6405
"SPTA1"	"SPTA1"	""	"SPTA1"	2651
"SPTAN1"	"SPTAN1"	""	"SPTAN1"	27507
"SPTB"	"SPTB"	""	"SPTB"	729
"SPTBN1"	"SPTBN1"	""	"SPTBN1"	57788
"SPTBN2"	"SPTBN2"	""	"SPTBN2"	4274
"SPTBN4"	"SPTBN4"	""	"SPTBN4"	18
"SPTBN5"	"SPTBN5"	""	"SPTBN5"	28
"SPTLC1"	"SPTLC1"	""	"SPTLC1"	17989
"SPTLC2"	"SPTLC2"	""	"SPTLC2"	20517
"SPTLC3"	"SPTLC3"	""	"SPTLC3"	4114
"SPTSSA"	"SPTSSA"	""	"SPTSSA"	14575
"SPTSSB"	"SPTSSB"	""	"SPTSSB"	111
"SPTY2D1"	"SPTY2D1"	""	"SPTY2D1"	21216
"SPZ1"	"SPZ1"	""	"SPZ1"	0
"SQLE"	"SQLE"	""	"SQLE"	76992
"SQOR"	""	"SQOR_mm9"	"SQOR_mm9"	0
"SQRDL"	"SQRDL"	""	"SQRDL"	304
"SQSTM1"	"SQSTM1"	""	"SQSTM1"	26880
"SRA1"	"SRA1"	""	"SRA1"	30605
"SRARP"	""	"SRARP_hg19"	"SRARP_hg19"	0
"SRBD1"	"SRBD1"	""	"SRBD1"	24499
"SRC"	"SRC"	""	"SRC"	7372
"SRCAP"	"SRCAP"	""	"SRCAP"	8634
"SRCIN1"	"SRCIN1"	""	"SRCIN1"	467
"SRD5A1"	"SRD5A1"	""	"SRD5A1"	2142
"SRD5A1P1"	""	"SRD5A1P1_hg19"	"SRD5A1P1_hg19"	2790
"SRD5A2"	"SRD5A2"	""	"SRD5A2"	98
"SRD5A3"	"SRD5A3"	""	"SRD5A3"	7701
"SREBF1"	"SREBF1"	""	"SREBF1"	3300
"SREBF2"	"SREBF2"	""	"SREBF2"	50582
"SREBF2-AS1"	""	"SREBF2-AS1_hg19"	"SREBF2-AS1_hg19"	3
"SREK1"	"SREK1"	""	"SREK1"	69726
"SREK1IP1"	"SREK1IP1"	""	"SREK1IP1"	22049
"SRF"	"SRF"	""	"SRF"	22577
"SRFBP1"	"SRFBP1"	""	"SRFBP1"	18064
"SRGAP1"	"SRGAP1"	""	"SRGAP1"	16439
"SRGAP2"	"SRGAP2"	""	"SRGAP2"	9647
"SRGAP2-AS1"	""	"SRGAP2-AS1_hg19"	"SRGAP2-AS1_hg19"	1
"SRGAP2.L"	""	"SRGAP2.L_other"	"SRGAP2.L_other"	0
"SRGAP2B;SRGAP2C;SRGAP2D"	""	"SRGAP2B_hg19;SRGAP2C_hg19;SRGAP2D_hg19"	"SRGAP2B_hg19;SRGAP2C_hg19;SRGAP2D_hg19"	43
"SRGAP3"	""	"SRGAP3_mm9"	"SRGAP3_mm9"	7
"SRGN"	"SRGN"	""	"SRGN"	90388
"SRI"	"SRI"	""	"SRI"	20239
"SRL"	"SRL"	""	"SRL"	1299
"SRP14"	"SRP14"	""	"SRP14"	169067
"SRP19"	"SRP19"	""	"SRP19"	81145
"SRP54-AS1"	""	"SRP54-AS1_hg19"	"SRP54-AS1_hg19"	31
"SRP68"	"SRP68"	""	"SRP68"	73198
"SRP72"	"SRP72"	""	"SRP72"	139518
"SRP72.S"	""	"SRP72.S_other"	"SRP72.S_other"	513
"SRP9"	"SRP9"	""	"SRP9"	66720
"SRPK1"	"SRPK1"	""	"SRPK1"	134837
"SRPK2"	"SRPK2"	""	"SRPK2"	52606
"SRPK3"	"SRPK3"	""	"SRPK3"	725
"SRPR"	""	"SRPR_mm9"	"SRPR_mm9"	3
"SRPRA"	"SRPRA"	""	"SRPRA"	63112
"SRPRB"	"SRPRB"	""	"SRPRB"	8478
"SRPRB.L"	""	"SRPRB.L_other"	"SRPRB.L_other"	6109
"SRPX"	"SRPX"	""	"SRPX"	3871
"SRPX2"	"SRPX2"	""	"SRPX2"	14
"SRR"	"SRR"	""	"SRR"	9530
"SRRD"	"SRRD"	""	"SRRD"	94
"SRRM1"	"SRRM1"	""	"SRRM1"	39223
"SRRM1.L;SRRM1.S"	""	"SRRM1.L_other;SRRM1.S_other"	NA	7859
"SRRM2"	"SRRM2"	""	"SRRM2"	151451
"SRRM3"	"SRRM3"	""	"SRRM3"	325
"SRRM4"	"SRRM4"	""	"SRRM4"	337
"SRRM5"	"SRRM5"	""	"SRRM5"	125
"SRSF1;VEZF1"	"SRSF1;VEZF1"	""	"SRSF1;VEZF1"	219367
"SRSF10"	"SRSF10"	""	"SRSF10"	55668
"SRSF11"	"SRSF11"	""	"SRSF11"	10199
"SRSF11.S"	""	"SRSF11.S_other"	"SRSF11.S_other"	8759
"SRSF12"	"SRSF12"	""	"SRSF12"	2130
"SRSF2"	"SRSF2"	""	"SRSF2"	1623
"SRSF2.L"	""	"SRSF2.L_other"	"SRSF2.L_other"	1
"SRSF3"	"SRSF3"	""	"SRSF3"	139344
"SRSF4"	"SRSF4"	""	"SRSF4"	74255
"SRSF5"	"SRSF5"	""	"SRSF5"	30159
"SRSF5A"	""	"SRSF5A_other"	"SRSF5A_other"	1
"SRSF6"	"SRSF6"	""	"SRSF6"	141558
"SRSF7"	"SRSF7"	""	"SRSF7"	238062
"SRSF9"	"SRSF9"	""	"SRSF9"	173578
"SRSF9.S"	""	"SRSF9.S_other"	"SRSF9.S_other"	1
"SRXN1"	"SRXN1"	""	"SRXN1"	15435
"SS18"	"SS18"	""	"SS18"	19263
"SS18L1"	"SS18L1"	""	"SS18L1"	1527
"SS18L2"	"SS18L2"	""	"SS18L2"	51503
"SSB"	"SSB"	""	"SSB"	476365
"SSBP1"	"SSBP1"	""	"SSBP1"	30259
"SSBP1.S"	""	"SSBP1.S_other"	"SSBP1.S_other"	1489
"SSBP2"	"SSBP2"	""	"SSBP2"	69
"SSBP3"	"SSBP3"	""	"SSBP3"	25368
"SSBP3B"	""	"SSBP3B_other"	"SSBP3B_other"	0
"SSBP4"	""	"SSBP4_mm9"	"SSBP4_mm9"	3
"SSC4D"	"SSC4D"	""	"SSC4D"	691
"SSFA2"	"SSFA2"	""	"SSFA2"	2377
"SSH1"	"SSH1"	""	"SSH1"	8079
"SSH2"	"SSH2"	""	"SSH2"	7821
"SSH3"	"SSH3"	""	"SSH3"	3478
"SSMEM1"	"SSMEM1"	""	"SSMEM1"	94
"SSPN"	"SSPN"	""	"SSPN"	72
"SSPO"	"SSPO"	""	"SSPO"	197
"SSR1"	"SSR1"	""	"SSR1"	26209
"SSR2"	"SSR2"	""	"SSR2"	138246
"SSR3"	"SSR3"	""	"SSR3"	164972
"SSR4"	"SSR4"	""	"SSR4"	201102
"SSRP1"	"SSRP1"	""	"SSRP1"	119505
"SST"	"SST"	""	"SST"	263
"SSTR1"	"SSTR1"	""	"SSTR1"	55
"SSTR2"	"SSTR2"	""	"SSTR2"	227
"SSTR3"	"SSTR3"	""	"SSTR3"	1
"SSTR4"	"SSTR4"	""	"SSTR4"	240
"SSTR5"	""	"SSTR5_other"	"SSTR5_other"	0
"SSU72"	"SSU72"	""	"SSU72"	4449
"SSUH2"	"SSUH2"	""	"SSUH2"	2
"SSX2IP"	"SSX2IP"	""	"SSX2IP"	17026
"ST13"	"ST13"	""	"ST13"	43196
"ST14"	"ST14"	""	"ST14"	9620
"ST18"	"ST18"	""	"ST18"	118
"ST20-MTHFS"	""	"ST20-MTHFS_hg19"	"ST20-MTHFS_hg19"	73
"ST2S2"	""	"ST2S2_other"	"ST2S2_other"	3
"ST3GAL1"	"ST3GAL1"	""	"ST3GAL1"	4231
"ST3GAL2"	"ST3GAL2"	""	"ST3GAL2"	44321
"ST3GAL3"	"ST3GAL3"	""	"ST3GAL3"	7972
"ST3GAL3-AS1"	""	"ST3GAL3-AS1_hg19"	"ST3GAL3-AS1_hg19"	0
"ST3GAL4"	"ST3GAL4"	""	"ST3GAL4"	3030
"ST3GAL5"	"ST3GAL5"	""	"ST3GAL5"	5418
"ST3GAL6"	"ST3GAL6"	""	"ST3GAL6"	4003
"ST5"	"ST5"	""	"ST5"	10341
"ST6GAL1"	"ST6GAL1"	""	"ST6GAL1"	28452
"ST6GAL2"	"ST6GAL2"	""	"ST6GAL2"	5988
"ST6GALNAC1"	"ST6GALNAC1"	""	"ST6GALNAC1"	59
"ST6GALNAC2"	"ST6GALNAC2"	""	"ST6GALNAC2"	256
"ST6GALNAC3"	"ST6GALNAC3"	""	"ST6GALNAC3"	12195
"ST6GALNAC4"	"ST6GALNAC4"	""	"ST6GALNAC4"	6414
"ST6GALNAC5"	"ST6GALNAC5"	""	"ST6GALNAC5"	220
"ST6GALNAC5A"	""	"ST6GALNAC5A_other"	"ST6GALNAC5A_other"	0
"ST6GALNAC6"	"ST6GALNAC6"	""	"ST6GALNAC6"	974
"ST7"	"ST7"	""	"ST7"	1962
"ST7-AS1"	""	"ST7-AS1_hg19"	"ST7-AS1_hg19"	75
"ST7-AS2"	""	"ST7-AS2_hg19"	"ST7-AS2_hg19"	0
"ST7L"	"ST7L"	""	"ST7L"	2925
"ST8SIA1"	"ST8SIA1"	""	"ST8SIA1"	1073
"ST8SIA1.L"	""	"ST8SIA1.L_other"	"ST8SIA1.L_other"	0
"ST8SIA2"	"ST8SIA2"	""	"ST8SIA2"	3077
"ST8SIA3"	"ST8SIA3"	""	"ST8SIA3"	1661
"ST8SIA4"	"ST8SIA4"	""	"ST8SIA4"	714
"ST8SIA5"	"ST8SIA5"	""	"ST8SIA5"	1896
"ST8SIA6"	"ST8SIA6"	""	"ST8SIA6"	10
"STAB1"	"STAB1"	""	"STAB1"	335
"STAB2"	"STAB2"	""	"STAB2"	183
"STAC"	"STAC"	""	"STAC"	1203
"STAC2"	"STAC2"	""	"STAC2"	162
"STAC3"	"STAC3"	""	"STAC3"	50
"STAG1"	"STAG1"	""	"STAG1"	27457
"STAG2"	"STAG2"	""	"STAG2"	37139
"STAG3"	"STAG3"	""	"STAG3"	244
"STAG3L4"	""	"STAG3L4_hg19"	"STAG3L4_hg19"	0
"STAM"	"STAM"	""	"STAM"	22069
"STAM2"	"STAM2"	""	"STAM2"	5566
"STAMBP"	"STAMBP"	""	"STAMBP"	5612
"STAMBPL1"	"STAMBPL1"	""	"STAMBPL1"	3983
"STAP1"	"STAP1"	""	"STAP1"	141
"STAR"	"STAR"	""	"STAR"	18603
"STARD10"	"STARD10"	""	"STARD10"	9109
"STARD13"	"STARD13"	""	"STARD13"	915
"STARD3"	"STARD3"	""	"STARD3"	16338
"STARD3NL"	"STARD3NL"	""	"STARD3NL"	7840
"STARD4"	"STARD4"	""	"STARD4"	37043
"STARD5"	"STARD5"	""	"STARD5"	5039
"STARD6"	"STARD6"	""	"STARD6"	381
"STARD7"	"STARD7"	""	"STARD7"	93087
"STARD7-AS1"	""	"STARD7-AS1_hg19"	"STARD7-AS1_hg19"	3
"STARD8"	"STARD8"	""	"STARD8"	4448
"STARD9"	"STARD9"	""	"STARD9"	276
"STAT1"	"STAT1"	""	"STAT1"	19843
"STAT2"	"STAT2"	""	"STAT2"	244
"STAT3"	"STAT3"	""	"STAT3"	9098
"STAT4"	"STAT4"	""	"STAT4"	1710
"STAT5B"	"STAT5B"	""	"STAT5B"	5216
"STAT6"	"STAT6"	""	"STAT6"	163
"STAU1"	"STAU1"	""	"STAU1"	54299
"STAU1.L"	""	"STAU1.L_other"	"STAU1.L_other"	0
"STAU2"	"STAU2"	""	"STAU2"	12343
"STAU2.S"	""	"STAU2.S_other"	"STAU2.S_other"	6781
"STBD1"	"STBD1"	""	"STBD1"	945
"STC1"	"STC1"	""	"STC1"	8993
"STC2"	"STC2"	""	"STC2"	13058
"STEAP1"	"STEAP1"	""	"STEAP1"	16170
"STEAP2"	"STEAP2"	""	"STEAP2"	1408
"STEAP3"	"STEAP3"	""	"STEAP3"	5381
"STEAP4"	""	"STEAP4_hg19"	"STEAP4_hg19"	7
"STIL"	"STIL"	""	"STIL"	12002
"STIM1"	"STIM1"	""	"STIM1"	6432
"STIM2"	"STIM2"	""	"STIM2"	7460
"STIP1"	"STIP1"	""	"STIP1"	57667
"STK10"	"STK10"	""	"STK10"	211
"STK11IP"	"STK11IP"	""	"STK11IP"	2999
"STK16"	"STK16"	""	"STK16"	16327
"STK17A"	"STK17A"	""	"STK17A"	17720
"STK17B"	"STK17B"	""	"STK17B"	1460
"STK19"	"STK19"	""	"STK19"	3723
"STK24"	"STK24"	""	"STK24"	55886
"STK25"	"STK25"	""	"STK25"	23036
"STK25.S"	""	"STK25.S_other"	"STK25.S_other"	0
"STK26"	"STK26"	""	"STK26"	13313
"STK3"	"STK3"	""	"STK3"	13208
"STK31"	"STK31"	""	"STK31"	390
"STK32A"	"STK32A"	""	"STK32A"	197
"STK32B"	"STK32B"	""	"STK32B"	251
"STK32C"	"STK32C"	""	"STK32C"	1790
"STK33"	"STK33"	""	"STK33"	989
"STK35"	"STK35"	""	"STK35"	17110
"STK36"	"STK36"	""	"STK36"	2269
"STK38"	"STK38"	""	"STK38"	16694
"STK38L"	"STK38L"	""	"STK38L"	5631
"STK39"	"STK39"	""	"STK39"	17125
"STK4"	"STK4"	""	"STK4"	8086
"STK40"	"STK40"	""	"STK40"	997
"STL-1"	""	"STL-1_other"	"STL-1_other"	144
"STMN1"	"STMN1"	""	"STMN1"	230925
"STMN2"	"STMN2"	""	"STMN2"	9998
"STMN4"	"STMN4"	""	"STMN4"	27
"STMND1"	"STMND1"	""	"STMND1"	51
"STMP1"	""	"STMP1_hg19"	"STMP1_hg19"	44
"STN1"	""	"STN1_hg19"	"STN1_hg19"	5
"STO-5"	""	"STO-5_other"	"STO-5_other"	0
"STOM"	"STOM"	""	"STOM"	3454
"STOML1"	"STOML1"	""	"STOML1"	2860
"STOML2"	"STOML2"	""	"STOML2"	55139
"STOML3"	"STOML3"	""	"STOML3"	467
"STON1"	"STON1"	""	"STON1"	3410
"STON1-GTF2A1L"	""	"STON1-GTF2A1L_hg19"	"STON1-GTF2A1L_hg19"	1
"STON2"	"STON2"	""	"STON2"	5447
"STOX1"	"STOX1"	""	"STOX1"	8337
"STOX2"	"STOX2"	""	"STOX2"	6766
"STPG1"	"STPG1"	""	"STPG1"	252
"STPG2"	"STPG2"	""	"STPG2"	15
"STRA13"	"STRA13"	""	"STRA13"	486
"STRA6"	"STRA6"	""	"STRA6"	2186
"STRA8"	"STRA8"	""	"STRA8"	55
"STRADA"	"STRADA"	""	"STRADA"	8200
"STRADB"	"STRADB"	""	"STRADB"	5759
"STRAP"	"STRAP"	""	"STRAP"	162529
"STRBP"	"STRBP"	""	"STRBP"	22311
"STRBP.L"	""	"STRBP.L_other"	"STRBP.L_other"	22569
"STRC"	"STRC"	""	"STRC"	6
"STRIP1"	"STRIP1"	""	"STRIP1"	14210
"STRIP2"	"STRIP2"	""	"STRIP2"	2622
"STRN"	"STRN"	""	"STRN"	6575
"STRN3"	"STRN3"	""	"STRN3"	20952
"STRN4"	"STRN4"	""	"STRN4"	45
"STT3A"	"STT3A"	""	"STT3A"	29714
"STT3B"	"STT3B"	""	"STT3B"	104843
"STUM"	"STUM"	""	"STUM"	553
"STX10"	"STX10"	""	"STX10"	664
"STX11"	"STX11"	""	"STX11"	167
"STX12"	"STX12"	""	"STX12"	21050
"STX16"	"STX16"	""	"STX16"	19546
"STX17"	"STX17"	""	"STX17"	3645
"STX18"	"STX18"	""	"STX18"	4267
"STX18.L"	""	"STX18.L_other"	"STX18.L_other"	41
"STX19"	"STX19"	""	"STX19"	22
"STX1A"	"STX1A"	""	"STX1A"	4976
"STX1B"	"STX1B"	""	"STX1B"	3298
"STX2"	"STX2"	""	"STX2"	10706
"STX3"	"STX3"	""	"STX3"	7629
"STX4"	"STX4"	""	"STX4"	16218
"STX5"	"STX5"	""	"STX5"	18996
"STX6"	"STX6"	""	"STX6"	14208
"STX7"	"STX7"	""	"STX7"	10510
"STX8"	"STX8"	""	"STX8"	12805
"STXBP1"	"STXBP1"	""	"STXBP1"	11918
"STXBP2"	"STXBP2"	""	"STXBP2"	7720
"STXBP3"	"STXBP3"	""	"STXBP3"	12422
"STXBP4"	"STXBP4"	""	"STXBP4"	2325
"STXBP5"	"STXBP5"	""	"STXBP5"	8570
"STXBP5A"	""	"STXBP5A_other"	"STXBP5A_other"	0
"STXBP5L"	"STXBP5L"	""	"STXBP5L"	86
"STXBP6"	"STXBP6"	""	"STXBP6"	5135
"STYK1"	"STYK1"	""	"STYK1"	340
"STYX"	"STYX"	""	"STYX"	10773
"STYXL1"	"STYXL1"	""	"STYXL1"	889
"SUB1"	"SUB1"	""	"SUB1"	361168
"SUB1.S;SUB1A"	""	"SUB1.S_other;SUB1A_other"	NA	38
"SUCLA2"	"SUCLA2"	""	"SUCLA2"	27654
"SUCLG1"	"SUCLG1"	""	"SUCLG1"	204492
"SUCLG2"	"SUCLG2"	""	"SUCLG2"	37491
"SUCNR1"	"SUCNR1"	""	"SUCNR1"	7
"SUCO"	""	"SUCO_mm9"	"SUCO_mm9"	1431
"SUDS3"	"SUDS3"	""	"SUDS3"	33336
"SUFU"	"SUFU"	""	"SUFU"	18464
"SUG"	""	"SUG_other"	"SUG_other"	0
"SUGCT"	"SUGCT"	""	"SUGCT"	188
"SUGP1"	"SUGP1"	""	"SUGP1"	11863
"SUGP2"	"SUGP2"	""	"SUGP2"	254
"SUGT1"	"SUGT1"	""	"SUGT1"	123147
"SUI3"	""	"SUI3_other"	"SUI3_other"	113
"SULF1"	"SULF1"	""	"SULF1"	11418
"SULF2"	"SULF2"	""	"SULF2"	21261
"SULF2B"	""	"SULF2B_other"	"SULF2B_other"	0
"SULT1B1"	""	"SULT1B1_mm9"	"SULT1B1_mm9"	0
"SULT1C2"	"SULT1C2"	""	"SULT1C2"	11
"SULT1C2P1"	""	"SULT1C2P1_hg19"	"SULT1C2P1_hg19"	0
"SULT1D1"	""	"SULT1D1_mm9"	"SULT1D1_mm9"	0
"SULT1E1"	"SULT1E1"	""	"SULT1E1"	4365
"SULT2A1"	"SULT2A1"	""	"SULT2A1"	0
"SULT2B1"	"SULT2B1"	""	"SULT2B1"	844
"SULT3A1"	"SULT3A1"	""	"SULT3A1"	3
"SULT3A2;XB5897337"	""	"SULT3A2_mm9;XB5897337_other"	"SULT3A2_mm9"	0
"SULT4A1"	"SULT4A1"	""	"SULT4A1"	4495
"SULT6B1"	"SULT6B1"	""	"SULT6B1"	36
"SUMF1"	"SUMF1"	""	"SUMF1"	7934
"SUMF2"	"SUMF2"	""	"SUMF2"	8161
"SUMO1"	"SUMO1"	""	"SUMO1"	2329
"SUMO2"	"SUMO2"	""	"SUMO2"	1030
"SUN2"	"SUN2"	""	"SUN2"	4
"SUN3"	"SUN3"	""	"SUN3"	203
"SUN5"	"SUN5"	""	"SUN5"	4
"SUOX"	"SUOX"	""	"SUOX"	72409
"SUPT16H"	"SUPT16H"	""	"SUPT16H"	82227
"SUPT20H"	"SUPT20H"	""	"SUPT20H"	23857
"SUPT20H.S"	""	"SUPT20H.S_other"	"SUPT20H.S_other"	0
"SUPT20HL2"	""	"SUPT20HL2_hg19"	"SUPT20HL2_hg19"	0
"SUPT3"	""	"SUPT3_mm9"	"SUPT3_mm9"	16
"SUPT3H"	"SUPT3H"	""	"SUPT3H"	11771
"SUPT3H.L"	""	"SUPT3H.L_other"	"SUPT3H.L_other"	468
"SUPT4H1"	"SUPT4H1"	""	"SUPT4H1"	65700
"SUPT5H"	"SUPT5H"	""	"SUPT5H"	66283
"SUPT6H"	"SUPT6H"	""	"SUPT6H"	48518
"SUPT7L"	"SUPT7L"	""	"SUPT7L"	8135
"SUPV3L1"	"SUPV3L1"	""	"SUPV3L1"	8617
"SURF6"	""	"SURF6_other"	"SURF6_other"	0
"SUSD1"	"SUSD1"	""	"SUSD1"	352
"SUSD2"	"SUSD2"	""	"SUSD2"	24797
"SUSD3"	"SUSD3"	""	"SUSD3"	12879
"SUSD4"	"SUSD4"	""	"SUSD4"	6080
"SUSD5"	"SUSD5"	""	"SUSD5"	79
"SUSD6"	"SUSD6"	""	"SUSD6"	7908
"SUV3"	""	"SUV3_other"	"SUV3_other"	6
"SUV39H1"	"SUV39H1"	""	"SUV39H1"	9984
"SUV39H2"	"SUV39H2"	""	"SUV39H2"	24345
"SUZ12"	"SUZ12"	""	"SUZ12"	26322
"SUZ12B"	""	"SUZ12B_other"	"SUZ12B_other"	2
"SV2A"	"SV2A"	""	"SV2A"	1687
"SV2B"	"SV2B"	""	"SV2B"	170
"SV2C"	"SV2C"	""	"SV2C"	1
"SVBP"	"SVBP"	""	"SVBP"	25709
"SVEP1"	"SVEP1"	""	"SVEP1"	4382
"SVIL"	"SVIL"	""	"SVIL"	13680
